date,state,district,pincode,demo_age_5_17,demo_age_17_
30-10-2025,Telangana,Hyderabad,500040,0,4
30-10-2025,Telangana,Hyderabad,500053,10,67
30-10-2025,Telangana,Hyderabad,500054,3,25
30-10-2025,Telangana,Hyderabad,500056,1,1
30-10-2025,Telangana,Hyderabad,500065,4,15
30-10-2025,Telangana,Hyderabad,500094,0,17
29-10-2025,Telangana,Hyderabad,500001,0,15
29-10-2025,Telangana,Hyderabad,500005,2,31
29-10-2025,Telangana,Hyderabad,500006,6,18
29-10-2025,Telangana,Hyderabad,500024,2,8
29-10-2025,Telangana,Hyderabad,500036,0,22
29-10-2025,Telangana,Hyderabad,500038,0,8
29-10-2025,Telangana,Hyderabad,500054,0,10
29-10-2025,Telangana,Hyderabad,500058,2,11
29-10-2025,Telangana,Hyderabad,500087,0,1
29-10-2025,Telangana,Hyderabad,500094,2,6
29-10-2025,Telangana,Hyderabad,500096,0,1
22-11-2025,Telangana,Hyderabad,500001,2,25
22-11-2025,Telangana,Hyderabad,500002,2,48
22-11-2025,Telangana,Hyderabad,500006,2,37
22-11-2025,Telangana,Hyderabad,500007,0,5
22-11-2025,Telangana,Hyderabad,500011,4,32
22-11-2025,Telangana,Hyderabad,500018,2,36
22-11-2025,Telangana,Hyderabad,500023,5,41
22-11-2025,Telangana,Hyderabad,500033,2,2
22-11-2025,Telangana,Hyderabad,500036,4,32
22-11-2025,Telangana,Hyderabad,500044,4,8
22-11-2025,Telangana,Hyderabad,500049,1,1
22-11-2025,Telangana,Hyderabad,500050,2,2
22-11-2025,Telangana,Hyderabad,500058,1,11
22-11-2025,Telangana,Hyderabad,500061,5,17
22-11-2025,Telangana,Hyderabad,500067,3,2
22-11-2025,Telangana,Hyderabad,500078,1,0
22-11-2025,Telangana,Hyderabad,500081,0,2
22-11-2025,Telangana,Hyderabad,500096,0,6
23-11-2025,Telangana,Hyderabad,500015,1,12
23-11-2025,Telangana,Hyderabad,500038,0,1
23-11-2025,Telangana,Hyderabad,500049,1,0
23-11-2025,Telangana,Hyderabad,500055,0,1
23-11-2025,Telangana,Hyderabad,500056,0,1
23-11-2025,Telangana,Hyderabad,500059,6,17
23-11-2025,Telangana,Hyderabad,500063,0,2
23-11-2025,Telangana,Hyderabad,500073,1,3
26-11-2025,Telangana,Hyderabad,500002,2,40
26-11-2025,Telangana,Hyderabad,500016,2,19
26-11-2025,Telangana,Hyderabad,500027,1,13
26-11-2025,Telangana,Hyderabad,500029,0,19
26-11-2025,Telangana,Hyderabad,500036,1,34
26-11-2025,Telangana,Hyderabad,500038,3,9
26-11-2025,Telangana,Hyderabad,500040,1,10
26-11-2025,Telangana,Hyderabad,500049,1,6
26-11-2025,Telangana,Hyderabad,500050,0,2
26-11-2025,Telangana,Hyderabad,500058,0,8
26-11-2025,Telangana,Hyderabad,500067,0,4
26-11-2025,Telangana,Hyderabad,500073,1,11
26-11-2025,Telangana,Hyderabad,500082,0,11
26-11-2025,Telangana,Hyderabad,500094,2,11
26-11-2025,Telangana,Hyderabad,500095,0,1
02-12-2025,Telangana,Hyderabad,500002,9,52
02-12-2025,Telangana,Hyderabad,500005,8,88
02-12-2025,Telangana,Hyderabad,500008,13,104
02-12-2025,Telangana,Hyderabad,500020,0,41
02-12-2025,Telangana,Hyderabad,500024,4,23
02-12-2025,Telangana,Hyderabad,500025,0,4
02-12-2025,Telangana,Hyderabad,500031,0,1
02-12-2025,Telangana,Hyderabad,500053,17,118
02-12-2025,Telangana,Hyderabad,500072,2,7
02-12-2025,Telangana,Hyderabad,500078,0,5
02-12-2025,Telangana,Hyderabad,500080,2,20
02-12-2025,Telangana,Hyderabad,500088,0,2
02-12-2025,Telangana,Hyderabad,500094,5,21
27-11-2025,Telangana,Hyderabad,500005,6,70
27-11-2025,Telangana,Hyderabad,500006,3,40
27-11-2025,Telangana,Hyderabad,500016,1,18
27-11-2025,Telangana,Hyderabad,500018,12,40
27-11-2025,Telangana,Hyderabad,500023,3,50
27-11-2025,Telangana,Hyderabad,500024,4,23
27-11-2025,Telangana,Hyderabad,500026,3,15
27-11-2025,Telangana,Hyderabad,500031,1,1
27-11-2025,Telangana,Hyderabad,500040,2,9
27-11-2025,Telangana,Hyderabad,500061,5,30
27-11-2025,Telangana,Hyderabad,500072,1,5
27-11-2025,Telangana,Hyderabad,500081,0,1
27-11-2025,Telangana,Hyderabad,500087,0,1
27-11-2025,Telangana,Hyderabad,500091,0,1
27-11-2025,Telangana,Hyderabad,500094,1,19
27-11-2025,Telangana,Hyderabad,500096,0,4
28-11-2025,Telangana,Hyderabad,500002,8,34
28-11-2025,Telangana,Hyderabad,500005,7,59
28-11-2025,Telangana,Hyderabad,500008,14,83
28-11-2025,Telangana,Hyderabad,500010,0,14
28-11-2025,Telangana,Hyderabad,500026,4,26
28-11-2025,Telangana,Hyderabad,500034,2,20
28-11-2025,Telangana,Hyderabad,500049,2,6
28-11-2025,Telangana,Hyderabad,500057,1,3
28-11-2025,Telangana,Hyderabad,500073,4,5
29-11-2025,Telangana,Hyderabad,500003,7,28
29-11-2025,Telangana,Hyderabad,500007,0,9
29-11-2025,Telangana,Hyderabad,500018,10,55
29-11-2025,Telangana,Hyderabad,500024,1,17
29-11-2025,Telangana,Hyderabad,500029,0,12
29-11-2025,Telangana,Hyderabad,500031,0,1
29-11-2025,Telangana,Hyderabad,500033,1,8
29-11-2025,Telangana,Hyderabad,500036,3,31
29-11-2025,Telangana,Hyderabad,500047,0,2
29-11-2025,Telangana,Hyderabad,500054,7,22
29-11-2025,Telangana,Hyderabad,500095,0,1
30-11-2025,Telangana,Hyderabad,500012,4,1
30-11-2025,Telangana,Hyderabad,500014,0,1
30-11-2025,Telangana,Hyderabad,500018,2,13
30-11-2025,Telangana,Hyderabad,500020,6,12
30-11-2025,Telangana,Hyderabad,500024,0,6
30-11-2025,Telangana,Hyderabad,500036,1,7
30-11-2025,Telangana,Hyderabad,500044,4,7
30-11-2025,Telangana,Hyderabad,500045,0,8
30-11-2025,Telangana,Hyderabad,500057,0,3
30-11-2025,Telangana,Hyderabad,500065,1,2
30-11-2025,Telangana,Hyderabad,500088,0,1
30-11-2025,Telangana,Hyderabad,500094,0,4
01-03-2025,Telangana,Hyderabad,500080,57,302
01-03-2025,Telangana,Hyderabad,500001,117,588
01-03-2025,Telangana,Hyderabad,500038,35,374
01-05-2025,Telangana,Hyderabad,500023,96,826
01-05-2025,Telangana,Hyderabad,500008,233,1543
01-06-2025,Telangana,Hyderabad,500064,142,1136
01-06-2025,Telangana,Hyderabad,500008,282,1717
01-03-2025,Telangana,Hyderabad,500057,14,97
01-03-2025,Telangana,Hyderabad,500026,81,391
01-03-2025,Telangana,Hyderabad,500025,25,105
01-03-2025,Telangana,Hyderabad,500033,24,152
01-03-2025,Telangana,Hyderabad,500007,46,193
01-03-2025,Telangana,Hyderabad,500011,98,667
01-03-2025,Telangana,Hyderabad,500012,94,421
01-03-2025,Telangana,Hyderabad,500028,242,1120
01-06-2025,Telangana,Hyderabad,500036,108,970
01-07-2025,Telangana,Hyderabad,500045,129,861
01-07-2025,Telangana,Hyderabad,500034,95,696
01-07-2025,Telangana,Hyderabad,500008,349,2445
02-09-2025,Telangana,Hyderabad,500001,1,24
02-09-2025,Telangana,Hyderabad,500007,4,9
02-09-2025,Telangana,Hyderabad,500009,3,8
02-09-2025,Telangana,Hyderabad,500011,9,22
02-09-2025,Telangana,Hyderabad,500012,0,7
02-09-2025,Telangana,Hyderabad,500015,4,25
02-09-2025,Telangana,Hyderabad,500044,2,18
02-09-2025,Telangana,Hyderabad,500049,1,4
02-09-2025,Telangana,Hyderabad,500054,1,24
02-09-2025,Telangana,Hyderabad,500057,0,3
02-09-2025,Telangana,Hyderabad,500062,2,7
02-09-2025,Telangana,Hyderabad,500065,2,12
02-09-2025,Telangana,Hyderabad,500078,0,2
02-09-2025,Telangana,Hyderabad,500095,0,4
01-09-2025,Telangana,Hyderabad,500018,4,54
01-09-2025,Telangana,Hyderabad,500023,2,42
01-09-2025,Telangana,Hyderabad,500031,0,2
01-09-2025,Telangana,Hyderabad,500038,0,14
01-09-2025,Telangana,Hyderabad,500045,4,41
01-09-2025,Telangana,Hyderabad,500053,8,78
01-09-2025,Telangana,Hyderabad,500054,4,30
01-09-2025,Telangana,Hyderabad,500058,1,6
01-09-2025,Telangana,Hyderabad,500065,1,14
01-09-2025,Telangana,Hyderabad,500069,1,0
01-09-2025,Telangana,Hyderabad,500072,1,7
01-09-2025,Telangana,Hyderabad,500078,0,2
01-09-2025,Telangana,Hyderabad,500085,0,1
01-09-2025,Telangana,Hyderabad,500088,0,3
01-09-2025,Telangana,Hyderabad,500094,2,16
01-09-2025,Telangana,Hyderabad,500096,1,9
03-09-2025,Telangana,Hyderabad,500004,2,18
03-09-2025,Telangana,Hyderabad,500009,2,6
03-09-2025,Telangana,Hyderabad,500036,5,30
03-09-2025,Telangana,Hyderabad,500038,0,11
03-09-2025,Telangana,Hyderabad,500055,0,1
03-09-2025,Telangana,Hyderabad,500056,2,6
03-09-2025,Telangana,Hyderabad,500061,2,24
03-09-2025,Telangana,Hyderabad,500080,3,21
03-09-2025,Telangana,Hyderabad,500081,1,4
04-09-2025,Telangana,Hyderabad,500012,3,14
04-09-2025,Telangana,Hyderabad,500020,8,24
04-09-2025,Telangana,Hyderabad,500025,1,6
04-09-2025,Telangana,Hyderabad,500049,1,6
04-09-2025,Telangana,Hyderabad,500050,0,1
04-09-2025,Telangana,Hyderabad,500062,0,7
04-09-2025,Telangana,Hyderabad,500067,0,7
04-09-2025,Telangana,Hyderabad,500072,2,8
04-09-2025,Telangana,Hyderabad,500073,2,3
04-09-2025,Telangana,Hyderabad,500094,0,11
04-09-2025,Telangana,Hyderabad,500095,1,2
05-09-2025,Telangana,Hyderabad,500015,0,6
05-09-2025,Telangana,Hyderabad,500018,2,6
05-09-2025,Telangana,Hyderabad,500025,0,2
05-09-2025,Telangana,Hyderabad,500034,1,6
05-09-2025,Telangana,Hyderabad,500040,1,5
05-09-2025,Telangana,Hyderabad,500059,0,19
07-09-2025,Telangana,Hyderabad,500011,1,4
07-09-2025,Telangana,Hyderabad,500018,2,5
07-09-2025,Telangana,Hyderabad,500050,0,1
07-09-2025,Telangana,Hyderabad,500053,2,10
07-09-2025,Telangana,Hyderabad,500081,0,1
07-09-2025,Telangana,Hyderabad,500088,0,1
07-09-2025,Telangana,Hyderabad,500091,0,1
06-09-2025,Telangana,Hyderabad,500007,0,7
06-09-2025,Telangana,Hyderabad,500008,5,32
06-09-2025,Telangana,Hyderabad,500009,1,7
06-09-2025,Telangana,Hyderabad,500018,2,9
06-09-2025,Telangana,Hyderabad,500025,0,2
06-09-2025,Telangana,Hyderabad,500036,1,14
06-09-2025,Telangana,Hyderabad,500038,0,8
06-09-2025,Telangana,Hyderabad,500044,1,5
06-09-2025,Telangana,Hyderabad,500045,4,13
06-09-2025,Telangana,Hyderabad,500061,3,7
06-09-2025,Telangana,Hyderabad,500080,2,5
06-09-2025,Telangana,Hyderabad,500081,1,1
06-09-2025,Telangana,Hyderabad,500082,0,5
08-09-2025,Telangana,Hyderabad,500001,1,22
08-09-2025,Telangana,Hyderabad,500002,1,27
08-09-2025,Telangana,Hyderabad,500003,4,37
08-09-2025,Telangana,Hyderabad,500004,5,11
08-09-2025,Telangana,Hyderabad,500006,6,37
08-09-2025,Telangana,Hyderabad,500015,3,21
08-09-2025,Telangana,Hyderabad,500036,5,22
08-09-2025,Telangana,Hyderabad,500047,0,4
08-09-2025,Telangana,Hyderabad,500054,9,26
08-09-2025,Telangana,Hyderabad,500055,0,5
08-09-2025,Telangana,Hyderabad,500056,0,1
08-09-2025,Telangana,Hyderabad,500064,6,60
08-09-2025,Telangana,Hyderabad,500067,0,3
08-09-2025,Telangana,Hyderabad,500081,0,2
08-09-2025,Telangana,Hyderabad,500094,3,13
09-09-2025,Telangana,Hyderabad,500005,5,64
09-09-2025,Telangana,Hyderabad,500006,8,50
09-09-2025,Telangana,Hyderabad,500007,0,3
09-09-2025,Telangana,Hyderabad,500008,12,97
09-09-2025,Telangana,Hyderabad,500010,4,15
09-09-2025,Telangana,Hyderabad,500012,1,23
09-09-2025,Telangana,Hyderabad,500013,10,84
09-09-2025,Telangana,Hyderabad,500017,1,28
09-09-2025,Telangana,Hyderabad,500024,3,14
09-09-2025,Telangana,Hyderabad,500026,2,24
09-09-2025,Telangana,Hyderabad,500031,0,4
09-09-2025,Telangana,Hyderabad,500038,2,15
09-09-2025,Telangana,Hyderabad,500040,1,9
09-09-2025,Telangana,Hyderabad,500053,16,95
09-09-2025,Telangana,Hyderabad,500057,0,2
09-09-2025,Telangana,Hyderabad,500062,3,7
09-09-2025,Telangana,Hyderabad,500063,0,3
09-09-2025,Telangana,Hyderabad,500073,2,12
09-09-2025,Telangana,Hyderabad,500087,0,3
10-09-2025,Telangana,Hyderabad,500027,2,19
10-09-2025,Telangana,Hyderabad,500029,4,12
10-09-2025,Telangana,Hyderabad,500034,0,17
10-09-2025,Telangana,Hyderabad,500036,3,30
10-09-2025,Telangana,Hyderabad,500047,0,1
10-09-2025,Telangana,Hyderabad,500061,0,35
10-09-2025,Telangana,Hyderabad,500080,1,15
10-09-2025,Telangana,Hyderabad,500081,0,2
10-09-2025,Telangana,Hyderabad,500082,2,6
10-09-2025,Telangana,Hyderabad,500085,0,1
10-09-2025,Telangana,Hyderabad,500094,1,16
11-09-2025,Telangana,Hyderabad,500002,2,26
11-09-2025,Telangana,Hyderabad,500010,2,10
11-09-2025,Telangana,Hyderabad,500018,8,45
11-09-2025,Telangana,Hyderabad,500027,2,13
11-09-2025,Telangana,Hyderabad,500036,5,17
11-09-2025,Telangana,Hyderabad,500038,1,12
11-09-2025,Telangana,Hyderabad,500045,4,26
11-09-2025,Telangana,Hyderabad,500047,0,1
11-09-2025,Telangana,Hyderabad,500050,0,3
11-09-2025,Telangana,Hyderabad,500053,3,60
11-09-2025,Telangana,Hyderabad,500055,0,3
11-09-2025,Telangana,Hyderabad,500072,2,5
11-09-2025,Telangana,Hyderabad,500081,0,2
11-09-2025,Telangana,Hyderabad,500094,1,4
13-09-2025,Telangana,Hyderabad,500002,1,31
13-09-2025,Telangana,Hyderabad,500009,2,9
13-09-2025,Telangana,Hyderabad,500018,12,37
13-09-2025,Telangana,Hyderabad,500026,5,13
13-09-2025,Telangana,Hyderabad,500044,1,18
13-09-2025,Telangana,Hyderabad,500049,3,10
13-09-2025,Telangana,Hyderabad,500054,5,11
13-09-2025,Telangana,Hyderabad,500058,1,11
13-09-2025,Telangana,Hyderabad,500061,5,20
13-09-2025,Telangana,Hyderabad,500072,1,4
13-09-2025,Telangana,Hyderabad,500080,2,10
13-09-2025,Telangana,Hyderabad,500082,0,4
13-09-2025,Telangana,Hyderabad,500095,0,5
12-09-2025,Telangana,Hyderabad,500001,1,29
12-09-2025,Telangana,Hyderabad,500004,1,12
12-09-2025,Telangana,Hyderabad,500042,0,4
12-09-2025,Telangana,Hyderabad,500054,3,23
12-09-2025,Telangana,Hyderabad,500096,0,8
15-09-2025,Telangana,Hyderabad,500002,8,25
15-09-2025,Telangana,Hyderabad,500006,2,45
15-09-2025,Telangana,Hyderabad,500009,0,11
15-09-2025,Telangana,Hyderabad,500016,0,9
15-09-2025,Telangana,Hyderabad,500017,3,19
15-09-2025,Telangana,Hyderabad,500027,1,16
15-09-2025,Telangana,Hyderabad,500034,1,16
15-09-2025,Telangana,Hyderabad,500036,0,20
15-09-2025,Telangana,Hyderabad,500042,1,7
15-09-2025,Telangana,Hyderabad,500043,0,1
15-09-2025,Telangana,Hyderabad,500049,1,3
15-09-2025,Telangana,Hyderabad,500065,0,8
15-09-2025,Telangana,Hyderabad,500078,0,1
15-09-2025,Telangana,Hyderabad,500087,0,1
15-09-2025,Telangana,Hyderabad,500095,0,1
14-09-2025,Telangana,Hyderabad,500002,1,1
14-09-2025,Telangana,Hyderabad,500009,0,1
14-09-2025,Telangana,Hyderabad,500012,0,2
14-09-2025,Telangana,Hyderabad,500017,0,3
14-09-2025,Telangana,Hyderabad,500020,5,12
14-09-2025,Telangana,Hyderabad,500026,1,1
14-09-2025,Telangana,Hyderabad,500029,2,3
14-09-2025,Telangana,Hyderabad,500058,2,2
14-09-2025,Telangana,Hyderabad,500059,3,8
14-09-2025,Telangana,Hyderabad,500062,0,1
14-09-2025,Telangana,Hyderabad,500064,0,6
14-09-2025,Telangana,Hyderabad,500080,0,4
14-09-2025,Telangana,Hyderabad,500081,0,3
14-09-2025,Telangana,Hyderabad,500088,0,1
16-09-2025,Telangana,Hyderabad,500003,1,34
16-09-2025,Telangana,Hyderabad,500007,1,11
16-09-2025,Telangana,Hyderabad,500011,6,13
16-09-2025,Telangana,Hyderabad,500015,0,20
16-09-2025,Telangana,Hyderabad,500028,7,72
16-09-2025,Telangana,Hyderabad,500029,2,22
16-09-2025,Telangana,Hyderabad,500034,0,25
18-09-2025,Telangana,Hyderabad,500011,0,22
18-09-2025,Telangana,Hyderabad,500016,2,10
18-09-2025,Telangana,Hyderabad,500018,2,38
18-09-2025,Telangana,Hyderabad,500024,0,15
18-09-2025,Telangana,Hyderabad,500027,0,8
18-09-2025,Telangana,Hyderabad,500029,1,6
18-09-2025,Telangana,Hyderabad,500031,0,1
18-09-2025,Telangana,Hyderabad,500033,0,8
18-09-2025,Telangana,Hyderabad,500044,1,11
18-09-2025,Telangana,Hyderabad,500050,0,3
18-09-2025,Telangana,Hyderabad,500072,1,5
18-09-2025,Telangana,Hyderabad,500080,1,14
18-09-2025,Telangana,Hyderabad,500094,2,5
17-09-2025,Telangana,Hyderabad,500002,4,30
17-09-2025,Telangana,Hyderabad,500003,4,26
17-09-2025,Telangana,Hyderabad,500004,2,22
17-09-2025,Telangana,Hyderabad,500011,4,23
17-09-2025,Telangana,Hyderabad,500024,0,22
17-09-2025,Telangana,Hyderabad,500026,0,15
17-09-2025,Telangana,Hyderabad,500029,2,13
17-09-2025,Telangana,Hyderabad,500033,2,10
17-09-2025,Telangana,Hyderabad,500055,1,1
17-09-2025,Telangana,Hyderabad,500061,4,11
17-09-2025,Telangana,Hyderabad,500062,5,10
17-09-2025,Telangana,Hyderabad,500091,0,1
17-09-2025,Telangana,Hyderabad,500095,1,2
17-09-2025,Telangana,Hyderabad,500096,1,5
19-09-2025,Telangana,Hyderabad,500001,1,16
19-09-2025,Telangana,Hyderabad,500007,1,5
19-09-2025,Telangana,Hyderabad,500009,0,12
19-09-2025,Telangana,Hyderabad,500013,5,50
19-09-2025,Telangana,Hyderabad,500023,6,32
19-09-2025,Telangana,Hyderabad,500031,0,2
19-09-2025,Telangana,Hyderabad,500036,1,27
19-09-2025,Telangana,Hyderabad,500049,2,3
19-09-2025,Telangana,Hyderabad,500058,1,6
19-09-2025,Telangana,Hyderabad,500059,3,31
19-09-2025,Telangana,Hyderabad,500081,0,5
19-09-2025,Telangana,Hyderabad,500085,0,2
19-09-2025,Telangana,Hyderabad,500096,0,7
20-09-2025,Telangana,Hyderabad,500003,3,28
20-09-2025,Telangana,Hyderabad,500010,4,6
20-09-2025,Telangana,Hyderabad,500034,1,22
20-09-2025,Telangana,Hyderabad,500044,1,12
20-09-2025,Telangana,Hyderabad,500062,4,8
20-09-2025,Telangana,Hyderabad,500069,0,1
20-09-2025,Telangana,Hyderabad,500082,1,10
20-09-2025,Telangana,Hyderabad,500094,0,13
13-10-2025,Telangana,Hyderabad,500001,0,5
13-10-2025,Telangana,Hyderabad,500002,0,8
13-10-2025,Telangana,Hyderabad,500004,0,2
13-10-2025,Telangana,Hyderabad,500015,0,1
13-10-2025,Telangana,Hyderabad,500017,0,2
13-10-2025,Telangana,Hyderabad,500018,0,7
13-10-2025,Telangana,Hyderabad,500024,0,2
13-10-2025,Telangana,Hyderabad,500036,1,2
13-10-2025,Telangana,Hyderabad,500040,0,1
13-10-2025,Telangana,Hyderabad,500061,0,4
13-10-2025,Telangana,Hyderabad,500072,2,4
15-10-2025,Telangana,Hyderabad,500003,8,32
15-10-2025,Telangana,Hyderabad,500023,4,43
15-10-2025,Telangana,Hyderabad,500028,6,54
15-10-2025,Telangana,Hyderabad,500034,1,19
15-10-2025,Telangana,Hyderabad,500036,5,33
15-10-2025,Telangana,Hyderabad,500061,4,20
15-10-2025,Telangana,Hyderabad,500081,0,1
15-10-2025,Telangana,Hyderabad,500082,1,6
15-10-2025,Telangana,Hyderabad,500085,0,2
15-10-2025,Telangana,Hyderabad,500088,0,2
15-10-2025,Telangana,Hyderabad,500091,0,3
06-11-2025,Telangana,Hyderabad,500043,0,1
06-11-2025,Telangana,Hyderabad,500088,0,2
07-11-2025,Telangana,Hyderabad,500031,0,1
09-11-2025,Telangana,Hyderabad,500007,0,8
09-11-2025,Telangana,Hyderabad,500014,0,1
09-11-2025,Telangana,Hyderabad,500026,4,9
09-11-2025,Telangana,Hyderabad,500033,1,2
09-11-2025,Telangana,Hyderabad,500067,1,5
13-11-2025,Telangana,Hyderabad,500050,0,4
13-11-2025,Telangana,Hyderabad,500071,0,1
15-11-2025,Telangana,Hyderabad,500091,1,1
16-11-2025,Telangana,Hyderabad,500031,1,1
16-11-2025,Telangana,Hyderabad,500057,0,8
17-11-2025,Telangana,Hyderabad,500078,0,1
01-12-2025,Telangana,Hyderabad,500088,0,1
05-12-2025,Telangana,Hyderabad,500041,1,0
04-12-2025,Telangana,Hyderabad,500014,0,1
04-12-2025,Telangana,Hyderabad,500088,0,1
06-12-2025,Telangana,Hyderabad,500014,0,1
06-12-2025,Telangana,Hyderabad,500041,2,0
07-12-2025,Telangana,Hyderabad,500085,1,0
20-10-2025,Telangana,Hyderabad,500006,7,19
20-10-2025,Telangana,Hyderabad,500007,0,1
20-10-2025,Telangana,Hyderabad,500008,8,38
20-10-2025,Telangana,Hyderabad,500010,0,2
20-10-2025,Telangana,Hyderabad,500013,6,30
20-10-2025,Telangana,Hyderabad,500025,1,2
20-10-2025,Telangana,Hyderabad,500034,1,6
20-10-2025,Telangana,Hyderabad,500044,1,11
20-10-2025,Telangana,Hyderabad,500047,0,1
20-10-2025,Telangana,Hyderabad,500049,0,2
20-10-2025,Telangana,Hyderabad,500067,0,7
20-10-2025,Telangana,Hyderabad,500072,2,1
21-10-2025,Telangana,Hyderabad,500003,0,4
21-10-2025,Telangana,Hyderabad,500004,0,1
21-10-2025,Telangana,Hyderabad,500005,4,12
21-10-2025,Telangana,Hyderabad,500009,0,3
21-10-2025,Telangana,Hyderabad,500013,3,5
21-10-2025,Telangana,Hyderabad,500020,1,6
21-10-2025,Telangana,Hyderabad,500024,1,3
21-10-2025,Telangana,Hyderabad,500028,0,10
21-10-2025,Telangana,Hyderabad,500058,0,3
22-10-2025,Telangana,Hyderabad,500023,0,2
22-10-2025,Telangana,Hyderabad,500034,0,1
22-10-2025,Telangana,Hyderabad,500053,1,1
22-10-2025,Telangana,Hyderabad,500059,0,1
23-10-2025,Telangana,Hyderabad,500011,0,1
23-10-2025,Telangana,Hyderabad,500058,2,0
23-10-2025,Telangana,Hyderabad,500080,1,0
24-10-2025,Telangana,Hyderabad,500004,0,25
24-10-2025,Telangana,Hyderabad,500031,0,1
24-10-2025,Telangana,Hyderabad,500042,1,2
24-10-2025,Telangana,Hyderabad,500056,1,11
24-10-2025,Telangana,Hyderabad,500058,2,12
24-10-2025,Telangana,Hyderabad,500087,1,0
24-10-2025,Telangana,Hyderabad,500096,0,7
17-10-2025,Telangana,Hyderabad,500001,2,19
17-10-2025,Telangana,Hyderabad,500002,8,24
17-10-2025,Telangana,Hyderabad,500006,6,33
17-10-2025,Telangana,Hyderabad,500010,3,5
17-10-2025,Telangana,Hyderabad,500011,1,26
17-10-2025,Telangana,Hyderabad,500016,3,13
17-10-2025,Telangana,Hyderabad,500028,3,36
17-10-2025,Telangana,Hyderabad,500033,0,6
17-10-2025,Telangana,Hyderabad,500045,9,26
17-10-2025,Telangana,Hyderabad,500054,3,16
17-10-2025,Telangana,Hyderabad,500055,0,3
17-10-2025,Telangana,Hyderabad,500061,5,23
17-10-2025,Telangana,Hyderabad,500064,3,45
17-10-2025,Telangana,Hyderabad,500082,1,7
17-10-2025,Telangana,Hyderabad,500091,0,1
17-10-2025,Telangana,Hyderabad,500095,0,1
16-10-2025,Telangana,Hyderabad,500004,2,21
16-10-2025,Telangana,Hyderabad,500016,0,15
16-10-2025,Telangana,Hyderabad,500024,0,26
16-10-2025,Telangana,Hyderabad,500026,3,20
16-10-2025,Telangana,Hyderabad,500053,12,64
16-10-2025,Telangana,Hyderabad,500064,7,54
16-10-2025,Telangana,Hyderabad,500065,3,9
16-10-2025,Telangana,Hyderabad,500078,1,1
16-10-2025,Telangana,Hyderabad,500082,4,12
16-10-2025,Telangana,Hyderabad,500085,1,0
16-10-2025,Telangana,Hyderabad,500087,0,1
16-10-2025,Telangana,Hyderabad,500091,0,2
18-10-2025,Telangana,Hyderabad,500002,9,22
18-10-2025,Telangana,Hyderabad,500003,3,26
18-10-2025,Telangana,Hyderabad,500004,3,10
18-10-2025,Telangana,Hyderabad,500007,1,6
18-10-2025,Telangana,Hyderabad,500008,19,76
18-10-2025,Telangana,Hyderabad,500010,2,8
18-10-2025,Telangana,Hyderabad,500016,3,8
18-10-2025,Telangana,Hyderabad,500017,2,14
18-10-2025,Telangana,Hyderabad,500020,8,25
18-10-2025,Telangana,Hyderabad,500023,6,35
18-10-2025,Telangana,Hyderabad,500024,2,16
18-10-2025,Telangana,Hyderabad,500025,1,6
18-10-2025,Telangana,Hyderabad,500049,5,8
18-10-2025,Telangana,Hyderabad,500067,0,2
18-10-2025,Telangana,Hyderabad,500080,4,13
18-10-2025,Telangana,Hyderabad,500081,0,1
18-10-2025,Telangana,Hyderabad,500094,2,14
18-10-2025,Telangana,Hyderabad,500095,0,1
26-10-2025,Telangana,Hyderabad,500008,25,109
26-10-2025,Telangana,Hyderabad,500011,3,37
26-10-2025,Telangana,Hyderabad,500028,6,43
26-10-2025,Telangana,Hyderabad,500031,0,1
26-10-2025,Telangana,Hyderabad,500038,2,14
26-10-2025,Telangana,Hyderabad,500054,8,25
26-10-2025,Telangana,Hyderabad,500055,1,1
26-10-2025,Telangana,Hyderabad,500073,4,4
26-10-2025,Telangana,Hyderabad,500094,5,13
26-10-2025,Telangana,Hyderabad,500110,0,1
19-10-2025,Telangana,Hyderabad,500005,11,49
19-10-2025,Telangana,Hyderabad,500008,20,88
19-10-2025,Telangana,Hyderabad,500010,1,8
19-10-2025,Telangana,Hyderabad,500011,5,32
19-10-2025,Telangana,Hyderabad,500017,3,24
19-10-2025,Telangana,Hyderabad,500020,8,32
19-10-2025,Telangana,Hyderabad,500053,17,79
19-10-2025,Telangana,Hyderabad,500061,11,22
19-10-2025,Telangana,Hyderabad,500067,3,6
19-10-2025,Telangana,Hyderabad,500088,0,2
